PassengerId,Survived,Pclass,Sex,Age,SibSp,Parch,Ticket,Fare,Embarked,Name,Cabin
989,,3,male,29,0,0,1,7.925,S, Mr,M
990,,3,female,20,0,0,1,7.8542,S, Miss,M
991,,3,male,33,0,0,1,8.05,S, Mr,M
992,,1,female,43,1,0,2,55.4417,C, Mrs,C
993,,2,male,27,1,0,2,26,S, Mr,M
994,,3,male,27,0,0,1,7.75,Q, Mr,M
995,,3,male,26,0,0,1,7.775,S, Mr,M
996,,3,female,16,1,1,2,8.5167,C, Mrs,M
997,,3,male,28,0,0,3,22.525,S, Mr,M
998,,3,male,21,0,0,1,7.8208,Q, Mr,M
999,,3,male,27,0,0,1,7.75,Q, Mr,M
1000,,3,male,27,0,0,1,8.7125,S, Mr,M
1001,,2,male,18.5,0,0,1,13,S, Mr,F
1002,,2,male,41,0,0,1,15.0458,C, Mr,M
1003,,3,female,27,0,0,1,7.7792,Q, Miss,M
1004,,1,female,36,0,0,1,31.6792,C, Miss,A
1005,,3,female,18.5,0,0,1,7.2833,Q, Miss,M
1006,,1,female,63,1,0,4,221.7792,S, Mrs,C
1007,,3,male,18,1,0,2,14.4542,C, Mr,M
1008,,3,male,27,0,0,1,6.4375,C, Mr,M
1009,,3,female,1,1,1,3,16.7,S, Miss,G
1010,,1,male,36,0,0,2,75.2417,C, Mr,C
1011,,2,female,29,1,0,2,26,S, Mrs,M
1012,,2,female,12,0,0,2,15.75,S, Miss,M
1013,,3,male,24,1,0,1,7.75,Q, Mr,M
1014,,1,female,35,1,0,2,57.75,C, Mrs,C
1015,,3,male,28,0,0,1,7.25,S, Mr,M
1016,,3,male,27,0,0,1,7.75,Q, Mr,M
1017,,3,female,17,0,1,2,16.1,S, Miss,M
1018,,3,male,22,0,0,1,7.7958,S, Mr,M
1019,,3,female,19,2,0,3,23.25,Q, Miss,M
1020,,2,male,42,0,0,1,13,S, Mr,M
1021,,3,male,24,0,0,1,8.05,S, Mr,M
1022,,3,male,32,0,0,1,8.05,S, Mr,M
1023,,1,male,53,0,0,1,28.5,C, Col,C
1024,,3,female,27,0,4,5,25.4667,S, Mrs,M
1025,,3,male,24,1,0,1,6.4375,C, Mr,M
1026,,3,male,43,0,0,1,7.8958,S, Mr,M
1027,,3,male,24,0,0,1,7.8542,S, Mr,M
1028,,3,male,26.5,0,0,1,7.225,C, Mr,M
1029,,2,male,26,0,0,1,13,S, Mr,M
1030,,3,female,23,0,0,1,8.05,S, Miss,M
1031,,3,male,40,1,6,8,46.9,S, Mr,M
1032,,3,female,10,5,2,8,46.9,S, Miss,M
1033,,1,female,33,0,0,6,151.55,S, Miss,M
1034,,1,male,61,1,3,7,262.375,C, Mr,B
1035,,2,male,28,0,0,2,26,S, Mr,M
1036,,1,male,42,0,0,1,26.55,S, Mr,M
1037,,3,male,31,3,0,2,18,S, Mr,M
1038,,1,male,39,0,0,2,51.8625,S, Mr,E
1039,,3,male,22,0,0,1,8.05,S, Mr,M
1040,,1,male,39,0,0,1,26.55,S, Mr,M
1041,,2,male,30,1,1,2,26,S, Rev,M
1042,,1,female,23,0,1,3,83.1583,C, Mrs,C
1043,,3,male,27,0,0,1,7.8958,C, Mr,M
1044,,3,male,60.5,0,0,1,9.8649,S, Mr,M
1045,,3,female,36,0,2,2,12.1833,S, Mrs,M
1046,,3,male,13,4,2,7,31.3875,S, Master,M
1047,,3,male,24,0,0,1,7.55,S, Mr,M
1048,,1,female,29,0,0,4,221.7792,S, Miss,C
1049,,3,female,23,0,0,1,7.8542,S, Miss,M
1050,,1,male,42,0,0,1,26.55,S, Mr,D
1051,,3,female,26,0,2,3,13.775,S, Mrs,M
1052,,3,female,27,0,0,1,7.7333,Q, Miss,M
1053,,3,male,7,1,1,3,15.2458,C, Master,M
1054,,2,female,26,0,0,1,13.5,S, Miss,M
1055,,3,male,27,0,0,1,7,S, Mr,M
1056,,2,male,41,0,0,1,13,S, Rev,M
1057,,3,female,26,1,1,3,22.025,S, Mrs,M
1058,,1,male,48,0,0,1,50.4958,C, Mr,B
1059,,3,male,18,2,2,5,34.375,S, Mr,M
1060,,1,female,39,0,0,1,27.7208,C, Mrs,M
1061,,3,female,22,0,0,1,8.9625,S, Miss,M
1062,,3,male,27,0,0,1,7.55,S, Mr,M
1063,,3,male,27,0,0,1,7.225,C, Mr,M
1064,,3,male,23,1,0,2,13.9,S, Mr,M
1065,,3,male,27,0,0,1,7.2292,C, Mr,M
1066,,3,male,40,1,5,7,31.3875,S, Mr,M
1067,,2,female,15,0,2,3,39,S, Miss,M
1068,,2,female,20,0,0,4,36.75,S, Miss,M
1069,,1,male,54,1,0,2,55.4417,C, Mr,C
1070,,2,female,36,0,3,4,39,S, Mrs,F
1071,,1,female,64,0,2,3,83.1583,C, Mrs,E
1072,,2,male,30,0,0,1,13,S, Mr,M
1073,,1,male,37,1,1,3,83.1583,C, Mr,E
1074,,1,female,18,1,0,2,53.1,S, Mrs,D
1075,,3,male,27,0,0,1,7.75,Q, Mr,M
1076,,1,female,27,1,1,3,247.5208,C, Mrs,B
1077,,2,male,40,0,0,1,16,S, Mr,M
1078,,2,female,21,0,1,2,21,S, Miss,M
1079,,3,male,17,2,0,1,8.05,S, Mr,M
1080,,3,female,15,8,2,11,69.55,S, Miss,M
1081,,2,male,40,0,0,1,13,S, Mr,M
1082,,2,male,34,1,0,2,26,S, Mr,M
1083,,1,male,39,0,0,1,26,S, Mr,M
1084,,3,male,11.5,1,1,3,14.5,S, Master,M
1085,,2,male,61,0,0,1,12.35,Q, Mr,M
1086,,2,male,8,0,2,3,32.5,S, Master,M
1087,,3,male,33,0,0,1,7.8542,S, Mr,M
1088,,1,male,6,0,2,5,134.5,C, Master,E
1089,,3,female,18,0,0,1,7.775,S, Miss,M
1090,,2,male,23,0,0,1,10.5,S, Mr,M
1091,,3,female,27,0,0,1,8.1125,S, Mrs,M
1092,,3,female,27,0,0,2,15.5,Q, Miss,M
1093,,3,male,0.33,0,2,3,14.4,S, Master,M
1094,,1,male,47,1,0,5,227.525,C, Col,C
1095,,2,female,8,1,1,3,26,S, Miss,M
1096,,2,male,25,0,0,1,10.5,S, Mr,M
1097,,1,male,39,0,0,1,25.7417,C, Mr,M
1098,,3,female,35,0,0,1,7.75,Q, Miss,M
1099,,2,male,24,0,0,1,10.5,S, Mr,M
1100,,1,female,33,0,0,1,27.7208,C, Miss,A
1101,,3,male,25,0,0,1,7.8958,S, Mr,M
1102,,3,male,32,0,0,3,22.525,S, Mr,M
1103,,3,male,27,0,0,1,7.05,S, Mr,M
1104,,2,male,17,0,0,7,73.5,S, Mr,M
1105,,2,female,60,1,0,2,26,S, Mrs,M
1106,,3,female,38,4,2,1,7.775,S, Miss,M
1107,,1,male,42,0,0,1,42.5,S, Mr,B
1108,,3,female,27,0,0,1,7.8792,Q, Miss,M
1109,,1,male,57,1,1,4,164.8667,S, Mr,M
1110,,1,female,50,1,1,5,211.5,C, Mrs,C
1111,,3,male,27,0,0,1,8.05,S, Mr,M
1112,,2,female,30,1,0,1,13.8583,C, Miss,M
1113,,3,male,21,0,0,1,8.05,S, Mr,M
1114,,2,female,22,0,0,1,10.5,S, Mrs,F
1115,,3,male,21,0,0,1,7.7958,S, Mr,M
1116,,1,female,53,0,0,1,27.4458,C, Mrs,M
1117,,3,female,27,0,2,3,15.2458,C, Mrs,M
1118,,3,male,23,0,0,1,7.7958,S, Mr,M
1119,,3,female,27,0,0,1,7.75,Q, Miss,M
1120,,3,male,40.5,0,0,2,15.1,S, Mr,M
1121,,2,male,36,0,0,1,13,S, Mr,M
1122,,2,male,14,0,0,5,65,S, Mr,M
1123,,1,female,21,0,0,1,26.55,S, Miss,M
1124,,3,male,21,1,0,1,6.4958,S, Mr,M
1125,,3,male,27,0,0,1,7.8792,Q, Mr,M
1126,,1,male,39,1,0,2,71.2833,C, Mr,C
1127,,3,male,20,0,0,1,7.8542,S, Mr,M
1128,,1,male,64,1,0,2,75.25,C, Mr,D
1129,,3,male,20,0,0,1,7.225,C, Mr,M
1130,,2,female,18,1,1,1,13,S, Miss,M
1131,,1,female,48,1,0,3,106.425,C, Mrs,C
1132,,1,female,55,0,0,1,27.7208,C, Mrs,M
1133,,2,female,45,0,2,2,30,S, Mrs,M
1134,,1,male,45,1,1,5,134.5,C, Mr,E
1135,,3,male,27,0,0,1,7.8875,S, Mr,M
1136,,3,male,24,1,2,4,23.45,S, Master,M
1137,,1,male,41,1,0,2,51.8625,S, Mr,D
1138,,2,female,22,0,0,2,21,S, Mrs,M
1139,,2,male,42,1,1,3,32.5,S, Mr,M
1140,,2,female,29,1,0,2,26,S, Mrs,M
1141,,3,female,24,1,0,2,14.4542,C, Mrs,M
1142,,2,female,0.92,1,2,4,27.75,S, Miss,M
1143,,3,male,20,0,0,1,7.925,S, Mr,M
1144,,1,male,27,1,0,2,136.7792,C, Mr,C
1145,,3,male,24,0,0,1,9.325,S, Mr,M
1146,,3,male,32.5,0,0,1,9.5,S, Mr,M
1147,,3,male,27,0,0,1,7.55,S, Mr,M
1148,,3,male,27,0,0,1,7.75,Q, Mr,M
1149,,3,male,28,0,0,1,8.05,S, Mr,M
1150,,2,female,19,0,0,1,13,S, Miss,M
1151,,3,male,21,0,0,1,7.775,S, Mr,M
1152,,3,male,36.5,1,0,2,17.4,S, Mr,M
1153,,3,male,21,0,0,1,7.8542,S, Mr,M
1154,,2,female,29,0,2,3,23,S, Mrs,M
1155,,3,female,1,1,1,2,12.1833,S, Miss,M
1156,,2,male,30,0,0,1,12.7375,C, Mr,M
1157,,3,male,27,0,0,1,7.8958,S, Mr,M
1158,,1,male,39,0,0,1,0,S, Mr,M
1159,,3,male,27,0,0,1,7.55,S, Mr,M
1160,,3,female,27,0,0,1,8.05,S, Miss,M
1161,,3,male,17,0,0,1,8.6625,S, Mr,M
1162,,1,male,46,0,0,2,75.2417,C, Mr,C
1163,,3,male,27,0,0,1,7.75,Q, Mr,M
1164,,1,female,26,1,0,2,136.7792,C, Mrs,C
1165,,3,female,24,1,0,2,15.5,Q, Miss,M
1166,,3,male,27,0,0,1,7.225,C, Mr,M
1167,,2,female,20,1,0,2,26,S, Miss,M
1168,,2,male,28,0,0,1,10.5,S, Mr,M
1169,,2,male,40,1,0,2,26,S, Mr,M
1170,,2,male,30,1,0,2,21,S, Mr,M
1171,,2,male,22,0,0,1,10.5,S, Mr,M
1172,,3,female,23,0,0,1,8.6625,S, Miss,M
1173,,3,male,0.75,1,1,3,13.775,S, Master,M
1174,,3,female,27,0,0,1,7.75,Q, Miss,M
1175,,3,female,9,1,1,3,15.2458,C, Miss,M
1176,,3,female,2,1,1,3,20.2125,S, Miss,M
1177,,3,male,36,0,0,1,7.25,S, Mr,M
1178,,3,male,27,0,0,1,7.25,S, Mr,M
1179,,1,male,24,1,0,2,82.2667,S, Mr,B
1180,,3,male,27,0,0,1,7.2292,C, Mr,F
1181,,3,male,27,0,0,1,8.05,S, Mr,M
1182,,1,male,39,0,0,1,39.6,S, Mr,M
1183,,3,female,30,0,0,1,6.95,Q, Miss,M
1184,,3,male,27,0,0,1,7.2292,C, Mr,M
1185,,1,male,53,1,1,3,81.8583,S, Dr,A
1186,,3,male,36,0,0,1,9.5,S, Mr,M
1187,,3,male,26,0,0,1,7.8958,S, Mr,M
1188,,2,female,1,1,2,4,41.5792,C, Miss,M
1189,,3,male,19,2,0,3,21.6792,C, Mr,M
1190,,1,male,30,0,0,1,45.5,S, Mr,M
1191,,3,male,29,0,0,1,7.8542,S, Mr,M
1192,,3,male,32,0,0,1,7.775,S, Mr,M
1193,,2,male,31,0,0,1,15.0458,C, Mr,D
1194,,2,male,43,0,1,2,21,S, Mr,M
1195,,3,male,24,0,0,1,8.6625,S, Mr,M
1196,,3,female,27,0,0,1,7.75,Q, Miss,M
1197,,1,female,64,1,1,1,26.55,S, Mrs,B
1198,,1,male,30,1,2,6,151.55,S, Mr,C
1199,,3,male,0.83,0,1,2,9.35,S, Master,M
1200,,1,male,55,1,1,4,93.5,S, Mr,B
1201,,3,female,45,1,0,2,14.1083,S, Mrs,M
1202,,3,male,18,0,0,1,8.6625,S, Mr,M
1203,,3,male,22,0,0,1,7.225,C, Mr,M
1204,,3,male,27,0,0,1,7.575,S, Mr,M
1205,,3,female,37,0,0,1,7.75,Q, Miss,M
1206,,1,female,55,0,0,4,135.6333,C, Mrs,C
1207,,3,female,17,0,0,1,7.7333,Q, Miss,M
1208,,1,male,57,1,0,3,146.5208,C, Mr,B
1209,,2,male,19,0,0,1,10.5,S, Mr,M
1210,,3,male,27,0,0,1,7.8542,S, Mr,M
1211,,2,male,22,2,0,3,31.5,S, Mr,M
1212,,3,male,26,0,0,1,7.775,S, Mr,M
1213,,3,male,25,0,0,1,7.2292,C, Mr,F
1214,,2,male,26,0,0,1,13,S, Mr,F
1215,,1,male,33,0,0,1,26.55,S, Mr,M
1216,,1,female,39,0,0,4,211.3375,S, Miss,M
1217,,3,male,23,0,0,1,7.05,S, Mr,M
1218,,2,female,12,2,1,4,39,S, Miss,F
1219,,1,male,46,0,0,2,79.2,C, Mr,M
1220,,2,male,29,1,0,2,26,S, Mr,M
1221,,2,male,21,0,0,1,13,S, Mr,M
1222,,2,female,48,0,2,4,36.75,S, Mrs,M
1223,,1,male,39,0,0,1,29.7,C, Mr,A
1224,,3,male,27,0,0,1,7.225,C, Mr,M
1225,,3,female,19,1,1,3,15.7417,C, Mrs,M
1226,,3,male,27,0,0,1,7.8958,S, Mr,M
1227,,1,male,30,0,0,1,26,S, Mr,C
1228,,2,male,32,0,0,1,13,S, Mr,M
1229,,3,male,39,0,2,1,7.2292,C, Mr,M
1230,,2,male,25,0,0,3,31.5,S, Mr,M
1231,,3,male,27,0,0,1,7.2292,C, Master,M
1232,,2,male,18,0,0,1,10.5,S, Mr,M
1233,,3,male,32,0,0,1,7.5792,S, Mr,M
1234,,3,male,24,1,9,11,69.55,S, Mr,M
1235,,1,female,58,0,1,4,512.3292,C, Mrs,B
1236,,3,male,24,1,1,3,14.5,S, Master,M
1237,,3,female,16,0,0,1,7.65,S, Miss,M
1238,,2,male,26,0,0,1,13,S, Mr,M
1239,,3,female,38,0,0,1,7.2292,C, Mrs,M
1240,,2,male,24,0,0,1,13.5,S, Mr,M
1241,,2,female,31,0,0,2,21,S, Miss,M
1242,,1,female,45,0,1,2,63.3583,C, Mrs,D
1243,,2,male,25,0,0,1,10.5,S, Mr,M
1244,,2,male,18,0,0,7,73.5,S, Mr,M
1245,,2,male,49,1,2,5,65,S, Mr,M
1246,,3,female,0.17,1,2,4,20.575,S, Miss,M
1247,,1,male,50,0,0,1,26,S, Mr,E
1248,,1,female,59,2,0,2,51.4792,S, Mrs,C
1249,,3,male,27,0,0,1,7.8792,S, Mr,M
1250,,3,male,27,0,0,1,7.75,Q, Mr,M
1251,,3,female,30,1,0,2,15.55,S, Mrs,M
1252,,3,male,14.5,8,2,11,69.55,S, Master,M
1253,,2,female,24,1,1,3,37.0042,C, Mrs,M
1254,,2,female,31,0,0,2,21,S, Mrs,M
1255,,3,male,27,0,0,1,8.6625,S, Mr,M
1256,,1,female,25,1,0,2,55.4417,C, Mrs,E
1257,,3,female,24,1,9,11,69.55,S, Mrs,M
1258,,3,male,24,1,0,2,14.4583,C, Mr,M
1259,,3,female,22,0,0,7,39.6875,S, Miss,M
1260,,1,female,45,0,1,2,59.4,C, Mrs,M
1261,,2,male,29,0,0,1,13.8583,C, Mr,M
1262,,2,male,21,1,0,1,11.5,S, Mr,M
1263,,1,female,31,0,0,5,134.5,C, Miss,E
1264,,1,male,49,0,0,2,0,S, Mr,B
1265,,2,male,44,0,0,1,13,S, Mr,M
1266,,1,female,54,1,1,3,81.8583,S, Mrs,A
1267,,1,female,45,0,0,7,262.375,C, Miss,M
1268,,3,female,22,2,0,1,8.6625,S, Miss,M
1269,,2,male,21,0,0,1,11.5,S, Mr,M
1270,,1,male,55,0,0,1,50,S, Mr,C
1271,,3,male,5,4,2,7,31.3875,S, Master,M
1272,,3,male,27,0,0,1,7.75,Q, Mr,M
1273,,3,male,26,0,0,1,7.8792,Q, Mr,M
1274,,3,female,27,0,0,2,14.5,S, Mrs,M
1275,,3,female,19,1,0,2,16.1,S, Mrs,M
1276,,2,male,31,0,0,1,12.875,S, Mr,M
1277,,2,female,24,1,2,5,65,S, Miss,M
1278,,3,male,24,0,0,1,7.775,S, Mr,M
1279,,2,male,57,0,0,1,13,S, Mr,M
1280,,3,male,21,0,0,1,7.75,Q, Mr,M
1281,,3,male,6,3,1,5,21.075,S, Master,M
1282,,1,male,23,0,0,4,93.5,S, Mr,B
1283,,1,female,51,0,1,2,39.4,S, Mrs,D
1284,,3,male,13,0,2,3,20.25,S, Master,M
1285,,2,male,47,0,0,1,10.5,S, Mr,M
1286,,3,male,29,3,1,3,22.025,S, Mr,M
1287,,1,female,18,1,0,2,60,S, Mrs,C
1288,,3,male,24,0,0,1,7.25,Q, Mr,M
1289,,1,female,48,1,1,2,79.2,C, Mrs,B
1290,,3,male,22,0,0,1,7.775,S, Mr,M
1291,,3,male,31,0,0,1,7.7333,Q, Mr,M
1292,,1,female,30,0,0,4,164.8667,S, Miss,C
1293,,2,male,38,1,0,2,21,S, Mr,M
1294,,1,female,22,0,1,2,59.4,C, Miss,M
1295,,1,male,17,0,0,2,47.1,S, Mr,M
1296,,1,male,43,1,0,1,27.7208,C, Mr,D
1297,,2,male,20,0,0,1,13.8625,C, Mr,D
1298,,2,male,23,1,0,1,10.5,S, Mr,M
1299,,1,male,50,1,1,5,211.5,C, Mr,C
1300,,3,female,27,0,0,1,7.7208,Q, Miss,M
1301,,3,female,3,1,1,3,13.775,S, Miss,M
1302,,3,female,27,0,0,1,7.75,Q, Miss,M
1303,,1,female,37,1,0,3,90,Q, Mrs,C
1304,,3,female,28,0,0,1,7.775,S, Miss,M
1305,,3,male,27,0,0,1,8.05,S, Mr,M
1306,,1,female,39,0,0,3,108.9,C, Dona,C
1307,,3,male,38.5,0,0,1,7.25,S, Mr,M
1308,,3,male,27,0,0,1,8.05,S, Mr,M
1309,,3,male,24,1,1,3,22.3583,C, Master,M
