PassengerId,Survived,Pclass,Sex,Age,SibSp,Parch,Ticket,Fare,Embarked,Name,Cabin
935,,2,female,30,0,0,237249,13,S, Mrs,
936,,1,female,45,1,0,11753,52.5542,S, Mrs,D
937,,3,male,25,0,0,STON/O 2. 3101291,7.925,S, Mr,
938,,1,male,45,0,0,PC 17594,29.7,C, Mr,A
939,,3,male,27,0,0,370374,7.75,Q, Mr,
940,,1,female,60,0,0,11813,76.2917,C, Mrs,D
941,,3,female,36,0,2,C.A. 37671,15.9,S, Mrs,
942,,1,male,24,1,0,13695,60,S, Mr,C
943,,2,male,27,0,0,SC/PARIS 2168,15.0333,C, Mr,
944,,2,female,20,2,1,29105,23,S, Miss,
945,,1,female,28,3,2,19950,263,S, Miss,C
946,,2,male,31,0,0,SC/A.3 2861,15.5792,C, Mr,
947,,3,male,10,4,1,382652,29.125,Q, Master,
948,,3,male,35,0,0,349230,7.8958,S, Mr,
949,,3,male,25,0,0,348122,7.65,S, Mr,F
950,,3,male,24,1,0,386525,16.1,S, Mr,
951,,1,female,36,0,0,PC 17608,262.375,C, Miss,B
952,,3,male,17,0,0,349232,7.8958,S, Mr,
953,,2,male,32,0,0,237216,13.5,S, Mr,
954,,3,male,18,0,0,347090,7.75,S, Mr,
955,,3,female,22,0,0,334914,7.725,Q, Miss,
956,,1,male,13,2,2,PC 17608,262.375,C, Master,B
957,,2,female,31,0,0,F.C.C. 13534,21,S, Mrs,
958,,3,female,18,0,0,330963,7.8792,Q, Miss,
959,,1,male,47,0,0,113796,42.4,S, Mr,
960,,1,male,31,0,0,2543,28.5375,C, Mr,C
961,,1,female,60,1,4,19950,263,S, Mrs,C
962,,3,female,24,0,0,382653,7.75,Q, Miss,
963,,3,male,21,0,0,349211,7.8958,S, Mr,
964,,3,female,29,0,0,3101297,7.925,S, Miss,
965,,1,male,28.5,0,0,PC 17562,27.7208,C, Mr,D
966,,1,female,35,0,0,113503,211.5,C, Miss,C
967,,1,male,32.5,0,0,113503,211.5,C, Mr,C
968,,3,male,27,0,0,359306,8.05,S, Mr,
969,,1,female,55,2,0,11770,25.7,S, Mrs,C
970,,2,male,30,0,0,248744,13,S, Mr,
971,,3,female,24,0,0,368702,7.75,Q, Miss,
972,,3,male,6,1,1,2678,15.2458,C, Master,
973,,1,male,67,1,0,PC 17483,221.7792,S, Mr,C
974,,1,male,49,0,0,19924,26,S, Mr,
975,,3,male,27,0,0,349238,7.8958,S, Mr,
976,,2,male,31,0,0,240261,10.7083,Q, Mr,
977,,3,male,24,1,0,2660,14.4542,C, Mr,
978,,3,female,27,0,0,330844,7.8792,Q, Miss,
979,,3,female,18,0,0,A/4 31416,8.05,S, Miss,
980,,3,female,27,0,0,364856,7.75,Q, Ms,
981,,2,male,2,1,1,29103,23,S, Master,
982,,3,female,22,1,0,347072,13.9,S, Mrs,
983,,3,male,27,0,0,345498,7.775,S, Mr,
984,,1,female,27,1,2,F.C. 12750,52,S, Mrs,B
985,,3,male,27,0,0,376563,8.05,S, Mr,
986,,1,male,25,0,0,13905,26,C, Mr,
987,,3,male,25,0,0,350033,7.7958,S, Mr,
988,,1,female,76,1,0,19877,78.85,S, Mrs,C
989,,3,male,29,0,0,STON/O 2. 3101268,7.925,S, Mr,
990,,3,female,20,0,0,347471,7.8542,S, Miss,
991,,3,male,33,0,0,A./5. 3338,8.05,S, Mr,
992,,1,female,43,1,0,11778,55.4417,C, Mrs,C
993,,2,male,27,1,0,228414,26,S, Mr,
994,,3,male,27,0,0,365235,7.75,Q, Mr,
995,,3,male,26,0,0,347070,7.775,S, Mr,
996,,3,female,16,1,1,2625,8.5167,C, Mrs,
997,,3,male,28,0,0,C 4001,22.525,S, Mr,
998,,3,male,21,0,0,330920,7.8208,Q, Mr,
999,,3,male,27,0,0,383162,7.75,Q, Mr,
1000,,3,male,27,0,0,3410,8.7125,S, Mr,
1001,,2,male,18.5,0,0,248734,13,S, Mr,F
1002,,2,male,41,0,0,237734,15.0458,C, Mr,
1003,,3,female,27,0,0,330968,7.7792,Q, Miss,
1004,,1,female,36,0,0,PC 17531,31.6792,C, Miss,A
1005,,3,female,18.5,0,0,329944,7.2833,Q, Miss,
1006,,1,female,63,1,0,PC 17483,221.7792,S, Mrs,C
1007,,3,male,18,1,0,2680,14.4542,C, Mr,
1008,,3,male,27,0,0,2681,6.4375,C, Mr,
1009,,3,female,1,1,1,PP 9549,16.7,S, Miss,G
1010,,1,male,36,0,0,13050,75.2417,C, Mr,C
1011,,2,female,29,1,0,SC/AH 29037,26,S, Mrs,
1012,,2,female,12,0,0,C.A. 33595,15.75,S, Miss,
1013,,3,male,24,1,0,367227,7.75,Q, Mr,
1014,,1,female,35,1,0,13236,57.75,C, Mrs,C
1015,,3,male,28,0,0,392095,7.25,S, Mr,
1016,,3,male,27,0,0,368783,7.75,Q, Mr,
1017,,3,female,17,0,1,371362,16.1,S, Miss,
1018,,3,male,22,0,0,350045,7.7958,S, Mr,
1019,,3,female,19,2,0,367226,23.25,Q, Miss,
1020,,2,male,42,0,0,211535,13,S, Mr,
1021,,3,male,24,0,0,342441,8.05,S, Mr,
1022,,3,male,32,0,0,STON/OQ. 369943,8.05,S, Mr,
1023,,1,male,53,0,0,113780,28.5,C, Col,C
1024,,3,female,27,0,4,4133,25.4667,S, Mrs,
1025,,3,male,24,1,0,2621,6.4375,C, Mr,
1026,,3,male,43,0,0,349226,7.8958,S, Mr,
1027,,3,male,24,0,0,350409,7.8542,S, Mr,
1028,,3,male,26.5,0,0,2656,7.225,C, Mr,
1029,,2,male,26,0,0,248659,13,S, Mr,
1030,,3,female,23,0,0,SOTON/OQ 392083,8.05,S, Miss,
1031,,3,male,40,1,6,CA 2144,46.9,S, Mr,
1032,,3,female,10,5,2,CA 2144,46.9,S, Miss,
1033,,1,female,33,0,0,113781,151.55,S, Miss,
1034,,1,male,61,1,3,PC 17608,262.375,C, Mr,B
1035,,2,male,28,0,0,244358,26,S, Mr,
1036,,1,male,42,0,0,17475,26.55,S, Mr,
1037,,3,male,31,3,0,345763,18,S, Mr,
1038,,1,male,39,0,0,17463,51.8625,S, Mr,E
1039,,3,male,22,0,0,SC/A4 23568,8.05,S, Mr,
1040,,1,male,39,0,0,113791,26.55,S, Mr,
1041,,2,male,30,1,1,250651,26,S, Rev,
1042,,1,female,23,0,1,11767,83.1583,C, Mrs,C
1043,,3,male,27,0,0,349255,7.8958,C, Mr,
1044,,3,male,60.5,0,0,3701,9.8649,S, Mr,
1045,,3,female,36,0,2,350405,12.1833,S, Mrs,
1046,,3,male,13,4,2,347077,31.3875,S, Master,
1047,,3,male,24,0,0,S.O./P.P. 752,7.55,S, Mr,
1048,,1,female,29,0,0,PC 17483,221.7792,S, Miss,C
1049,,3,female,23,0,0,347469,7.8542,S, Miss,
1050,,1,male,42,0,0,110489,26.55,S, Mr,D
1051,,3,female,26,0,2,SOTON/O.Q. 3101315,13.775,S, Mrs,
1052,,3,female,27,0,0,335432,7.7333,Q, Miss,
1053,,3,male,7,1,1,2650,15.2458,C, Master,
1054,,2,female,26,0,0,220844,13.5,S, Miss,
1055,,3,male,27,0,0,343271,7,S, Mr,
1056,,2,male,41,0,0,237393,13,S, Rev,
1057,,3,female,26,1,1,315153,22.025,S, Mrs,
1058,,1,male,48,0,0,PC 17591,50.4958,C, Mr,B
1059,,3,male,18,2,2,W./C. 6608,34.375,S, Mr,
1060,,1,female,39,0,0,17770,27.7208,C, Mrs,
1061,,3,female,22,0,0,7548,8.9625,S, Miss,
1062,,3,male,27,0,0,S.O./P.P. 251,7.55,S, Mr,
1063,,3,male,27,0,0,2670,7.225,C, Mr,
1064,,3,male,23,1,0,347072,13.9,S, Mr,
1065,,3,male,27,0,0,2673,7.2292,C, Mr,
1066,,3,male,40,1,5,347077,31.3875,S, Mr,
1067,,2,female,15,0,2,29750,39,S, Miss,
1068,,2,female,20,0,0,C.A. 33112,36.75,S, Miss,
1069,,1,male,54,1,0,11778,55.4417,C, Mr,C
1070,,2,female,36,0,3,230136,39,S, Mrs,F
1071,,1,female,64,0,2,PC 17756,83.1583,C, Mrs,E
1072,,2,male,30,0,0,233478,13,S, Mr,
1073,,1,male,37,1,1,PC 17756,83.1583,C, Mr,E
1074,,1,female,18,1,0,113773,53.1,S, Mrs,D
1075,,3,male,27,0,0,7935,7.75,Q, Mr,
1076,,1,female,27,1,1,PC 17558,247.5208,C, Mrs,B
1077,,2,male,40,0,0,239059,16,S, Mr,
1078,,2,female,21,0,1,S.O./P.P. 2,21,S, Miss,
1079,,3,male,17,2,0,A/4 48873,8.05,S, Mr,
1080,,3,female,15,8,2,CA. 2343,69.55,S, Miss,
1081,,2,male,40,0,0,28221,13,S, Mr,
1082,,2,male,34,1,0,226875,26,S, Mr,
1083,,1,male,39,0,0,111163,26,S, Mr,
1084,,3,male,11.5,1,1,A/5. 851,14.5,S, Master,
1085,,2,male,61,0,0,235509,12.35,Q, Mr,
1086,,2,male,8,0,2,28220,32.5,S, Master,
1087,,3,male,33,0,0,347465,7.8542,S, Mr,
1088,,1,male,6,0,2,16966,134.5,C, Master,E
1089,,3,female,18,0,0,347066,7.775,S, Miss,
1090,,2,male,23,0,0,C.A. 31030,10.5,S, Mr,
1091,,3,female,27,0,0,65305,8.1125,S, Mrs,
1092,,3,female,27,0,0,36568,15.5,Q, Miss,
1093,,3,male,0.33,0,2,347080,14.4,S, Master,
1094,,1,male,47,1,0,PC 17757,227.525,C, Col,C
1095,,2,female,8,1,1,26360,26,S, Miss,
1096,,2,male,25,0,0,C.A. 34050,10.5,S, Mr,
1097,,1,male,39,0,0,F.C. 12998,25.7417,C, Mr,
1098,,3,female,35,0,0,9232,7.75,Q, Miss,
1099,,2,male,24,0,0,28034,10.5,S, Mr,
1100,,1,female,33,0,0,PC 17613,27.7208,C, Miss,A
1101,,3,male,25,0,0,349250,7.8958,S, Mr,
1102,,3,male,32,0,0,C 4001,22.525,S, Mr,
1103,,3,male,27,0,0,SOTON/O.Q. 3101308,7.05,S, Mr,
1104,,2,male,17,0,0,S.O.C. 14879,73.5,S, Mr,
1105,,2,female,60,1,0,24065,26,S, Mrs,
1106,,3,female,38,4,2,347091,7.775,S, Miss,
1107,,1,male,42,0,0,113038,42.5,S, Mr,B
1108,,3,female,27,0,0,330924,7.8792,Q, Miss,
1109,,1,male,57,1,1,36928,164.8667,S, Mr,
1110,,1,female,50,1,1,113503,211.5,C, Mrs,C
1111,,3,male,27,0,0,32302,8.05,S, Mr,
1112,,2,female,30,1,0,SC/PARIS 2148,13.8583,C, Miss,
1113,,3,male,21,0,0,342684,8.05,S, Mr,
1114,,2,female,22,0,0,W./C. 14266,10.5,S, Mrs,F
1115,,3,male,21,0,0,350053,7.7958,S, Mr,
1116,,1,female,53,0,0,PC 17606,27.4458,C, Mrs,
1117,,3,female,27,0,2,2661,15.2458,C, Mrs,
1118,,3,male,23,0,0,350054,7.7958,S, Mr,
1119,,3,female,27,0,0,370368,7.75,Q, Miss,
1120,,3,male,40.5,0,0,C.A. 6212,15.1,S, Mr,
1121,,2,male,36,0,0,242963,13,S, Mr,
1122,,2,male,14,0,0,220845,65,S, Mr,
1123,,1,female,21,0,0,113795,26.55,S, Miss,
1124,,3,male,21,1,0,3101266,6.4958,S, Mr,
1125,,3,male,27,0,0,330971,7.8792,Q, Mr,
1126,,1,male,39,1,0,PC 17599,71.2833,C, Mr,C
1127,,3,male,20,0,0,350416,7.8542,S, Mr,
1128,,1,male,64,1,0,110813,75.25,C, Mr,D
1129,,3,male,20,0,0,2679,7.225,C, Mr,
1130,,2,female,18,1,1,250650,13,S, Miss,
1131,,1,female,48,1,0,PC 17761,106.425,C, Mrs,C
1132,,1,female,55,0,0,112377,27.7208,C, Mrs,
1133,,2,female,45,0,2,237789,30,S, Mrs,
1134,,1,male,45,1,1,16966,134.5,C, Mr,E
1135,,3,male,27,0,0,3470,7.8875,S, Mr,
1136,,3,male,24,1,2,W./C. 6607,23.45,S, Master,
1137,,1,male,41,1,0,17464,51.8625,S, Mr,D
1138,,2,female,22,0,0,F.C.C. 13534,21,S, Mrs,
1139,,2,male,42,1,1,28220,32.5,S, Mr,
1140,,2,female,29,1,0,26707,26,S, Mrs,
1141,,3,female,24,1,0,2660,14.4542,C, Mrs,
1142,,2,female,0.92,1,2,C.A. 34651,27.75,S, Miss,
1143,,3,male,20,0,0,SOTON/O2 3101284,7.925,S, Mr,
1144,,1,male,27,1,0,13508,136.7792,C, Mr,C
1145,,3,male,24,0,0,7266,9.325,S, Mr,
1146,,3,male,32.5,0,0,345775,9.5,S, Mr,
1147,,3,male,27,0,0,C.A. 42795,7.55,S, Mr,
1148,,3,male,27,0,0,AQ/4 3130,7.75,Q, Mr,
1149,,3,male,28,0,0,363611,8.05,S, Mr,
1150,,2,female,19,0,0,28404,13,S, Miss,
1151,,3,male,21,0,0,345501,7.775,S, Mr,
1152,,3,male,36.5,1,0,345572,17.4,S, Mr,
1153,,3,male,21,0,0,350410,7.8542,S, Mr,
1154,,2,female,29,0,2,29103,23,S, Mrs,
1155,,3,female,1,1,1,350405,12.1833,S, Miss,
1156,,2,male,30,0,0,C.A. 34644,12.7375,C, Mr,
1157,,3,male,27,0,0,349235,7.8958,S, Mr,
1158,,1,male,39,0,0,112051,0,S, Mr,
1159,,3,male,27,0,0,C.A. 49867,7.55,S, Mr,
1160,,3,female,27,0,0,A. 2. 39186,8.05,S, Miss,
1161,,3,male,17,0,0,315095,8.6625,S, Mr,
1162,,1,male,46,0,0,13050,75.2417,C, Mr,C
1163,,3,male,27,0,0,368573,7.75,Q, Mr,
1164,,1,female,26,1,0,13508,136.7792,C, Mrs,C
1165,,3,female,24,1,0,370371,15.5,Q, Miss,
1166,,3,male,27,0,0,2676,7.225,C, Mr,
1167,,2,female,20,1,0,236853,26,S, Miss,
1168,,2,male,28,0,0,SC 14888,10.5,S, Mr,
1169,,2,male,40,1,0,2926,26,S, Mr,
1170,,2,male,30,1,0,CA 31352,21,S, Mr,
1171,,2,male,22,0,0,W./C. 14260,10.5,S, Mr,
1172,,3,female,23,0,0,315085,8.6625,S, Miss,
1173,,3,male,0.75,1,1,SOTON/O.Q. 3101315,13.775,S, Master,
1174,,3,female,27,0,0,364859,7.75,Q, Miss,
1175,,3,female,9,1,1,2650,15.2458,C, Miss,
1176,,3,female,2,1,1,370129,20.2125,S, Miss,
1177,,3,male,36,0,0,A/5 21175,7.25,S, Mr,
1178,,3,male,27,0,0,SOTON/O.Q. 3101314,7.25,S, Mr,
1179,,1,male,24,1,0,21228,82.2667,S, Mr,B
1180,,3,male,27,0,0,2655,7.2292,C, Mr,F
1181,,3,male,27,0,0,A/5 1478,8.05,S, Mr,
1182,,1,male,39,0,0,PC 17607,39.6,S, Mr,
1183,,3,female,30,0,0,382650,6.95,Q, Miss,
1184,,3,male,27,0,0,2652,7.2292,C, Mr,
1185,,1,male,53,1,1,33638,81.8583,S, Dr,A
1186,,3,male,36,0,0,345771,9.5,S, Mr,
1187,,3,male,26,0,0,349202,7.8958,S, Mr,
1188,,2,female,1,1,2,SC/Paris 2123,41.5792,C, Miss,
1189,,3,male,19,2,0,2662,21.6792,C, Mr,
1190,,1,male,30,0,0,113801,45.5,S, Mr,
1191,,3,male,29,0,0,347467,7.8542,S, Mr,
1192,,3,male,32,0,0,347079,7.775,S, Mr,
1193,,2,male,31,0,0,237735,15.0458,C, Mr,D
1194,,2,male,43,0,1,S.O./P.P. 2,21,S, Mr,
1195,,3,male,24,0,0,315092,8.6625,S, Mr,
1196,,3,female,27,0,0,383123,7.75,Q, Miss,
1197,,1,female,64,1,1,112901,26.55,S, Mrs,B
1198,,1,male,30,1,2,113781,151.55,S, Mr,C
1199,,3,male,0.83,0,1,392091,9.35,S, Master,
1200,,1,male,55,1,1,12749,93.5,S, Mr,B
1201,,3,female,45,1,0,350026,14.1083,S, Mrs,
1202,,3,male,18,0,0,315091,8.6625,S, Mr,
1203,,3,male,22,0,0,2658,7.225,C, Mr,
1204,,3,male,27,0,0,LP 1588,7.575,S, Mr,
1205,,3,female,37,0,0,368364,7.75,Q, Miss,
1206,,1,female,55,0,0,PC 17760,135.6333,C, Mrs,C
1207,,3,female,17,0,0,AQ/3. 30631,7.7333,Q, Miss,
1208,,1,male,57,1,0,PC 17569,146.5208,C, Mr,B
1209,,2,male,19,0,0,28004,10.5,S, Mr,
1210,,3,male,27,0,0,350408,7.8542,S, Mr,
1211,,2,male,22,2,0,C.A. 31029,31.5,S, Mr,
1212,,3,male,26,0,0,347075,7.775,S, Mr,
1213,,3,male,25,0,0,2654,7.2292,C, Mr,F
1214,,2,male,26,0,0,244368,13,S, Mr,F
1215,,1,male,33,0,0,113790,26.55,S, Mr,
1216,,1,female,39,0,0,24160,211.3375,S, Miss,
1217,,3,male,23,0,0,SOTON/O.Q. 3101309,7.05,S, Mr,
1218,,2,female,12,2,1,230136,39,S, Miss,F
1219,,1,male,46,0,0,PC 17585,79.2,C, Mr,
1220,,2,male,29,1,0,2003,26,S, Mr,
1221,,2,male,21,0,0,236854,13,S, Mr,
1222,,2,female,48,0,2,C.A. 33112,36.75,S, Mrs,
1223,,1,male,39,0,0,PC 17580,29.7,C, Mr,A
1224,,3,male,27,0,0,2684,7.225,C, Mr,
1225,,3,female,19,1,1,2653,15.7417,C, Mrs,
1226,,3,male,27,0,0,349229,7.8958,S, Mr,
1227,,1,male,30,0,0,110469,26,S, Mr,C
1228,,2,male,32,0,0,244360,13,S, Mr,
1229,,3,male,39,0,2,2675,7.2292,C, Mr,
1230,,2,male,25,0,0,C.A. 31029,31.5,S, Mr,
1231,,3,male,27,0,0,2622,7.2292,C, Master,
1232,,2,male,18,0,0,C.A. 15185,10.5,S, Mr,
1233,,3,male,32,0,0,350403,7.5792,S, Mr,
1234,,3,male,24,1,9,CA. 2343,69.55,S, Mr,
1235,,1,female,58,0,1,PC 17755,512.3292,C, Mrs,B
1236,,3,male,24,1,1,A/5. 851,14.5,S, Master,
1237,,3,female,16,0,0,348125,7.65,S, Miss,
1238,,2,male,26,0,0,237670,13,S, Mr,
1239,,3,female,38,0,0,2688,7.2292,C, Mrs,
1240,,2,male,24,0,0,248726,13.5,S, Mr,
1241,,2,female,31,0,0,F.C.C. 13528,21,S, Miss,
1242,,1,female,45,0,1,PC 17759,63.3583,C, Mrs,D
1243,,2,male,25,0,0,F.C.C. 13540,10.5,S, Mr,
1244,,2,male,18,0,0,S.O.C. 14879,73.5,S, Mr,
1245,,2,male,49,1,2,220845,65,S, Mr,
1246,,3,female,0.17,1,2,C.A. 2315,20.575,S, Miss,
1247,,1,male,50,0,0,113044,26,S, Mr,E
1248,,1,female,59,2,0,11769,51.4792,S, Mrs,C
1249,,3,male,27,0,0,1222,7.8792,S, Mr,
1250,,3,male,27,0,0,368402,7.75,Q, Mr,
1251,,3,female,30,1,0,349910,15.55,S, Mrs,
1252,,3,male,14.5,8,2,CA. 2343,69.55,S, Master,
1253,,2,female,24,1,1,S.C./PARIS 2079,37.0042,C, Mrs,
1254,,2,female,31,0,0,CA 31352,21,S, Mrs,
1255,,3,male,27,0,0,315083,8.6625,S, Mr,
1256,,1,female,25,1,0,11765,55.4417,C, Mrs,E
1257,,3,female,24,1,9,CA. 2343,69.55,S, Mrs,
1258,,3,male,24,1,0,2689,14.4583,C, Mr,
1259,,3,female,22,0,0,3101295,39.6875,S, Miss,
1260,,1,female,45,0,1,112378,59.4,C, Mrs,
1261,,2,male,29,0,0,SC/PARIS 2147,13.8583,C, Mr,
1262,,2,male,21,1,0,28133,11.5,S, Mr,
1263,,1,female,31,0,0,16966,134.5,C, Miss,E
1264,,1,male,49,0,0,112058,0,S, Mr,B
1265,,2,male,44,0,0,248746,13,S, Mr,
1266,,1,female,54,1,1,33638,81.8583,S, Mrs,A
1267,,1,female,45,0,0,PC 17608,262.375,C, Miss,
1268,,3,female,22,2,0,315152,8.6625,S, Miss,
1269,,2,male,21,0,0,29107,11.5,S, Mr,
1270,,1,male,55,0,0,680,50,S, Mr,C
1271,,3,male,5,4,2,347077,31.3875,S, Master,
1272,,3,male,27,0,0,366713,7.75,Q, Mr,
1273,,3,male,26,0,0,330910,7.8792,Q, Mr,
1274,,3,female,27,0,0,364498,14.5,S, Mrs,
1275,,3,female,19,1,0,376566,16.1,S, Mrs,
1276,,2,male,31,0,0,SC/PARIS 2159,12.875,S, Mr,
1277,,2,female,24,1,2,220845,65,S, Miss,
1278,,3,male,24,0,0,349911,7.775,S, Mr,
1279,,2,male,57,0,0,244346,13,S, Mr,
1280,,3,male,21,0,0,364858,7.75,Q, Mr,
1281,,3,male,6,3,1,349909,21.075,S, Master,
1282,,1,male,23,0,0,12749,93.5,S, Mr,B
1283,,1,female,51,0,1,PC 17592,39.4,S, Mrs,D
1284,,3,male,13,0,2,C.A. 2673,20.25,S, Master,
1285,,2,male,47,0,0,C.A. 30769,10.5,S, Mr,
1286,,3,male,29,3,1,315153,22.025,S, Mr,
1287,,1,female,18,1,0,13695,60,S, Mrs,C
1288,,3,male,24,0,0,371109,7.25,Q, Mr,
1289,,1,female,48,1,1,13567,79.2,C, Mrs,B
1290,,3,male,22,0,0,347065,7.775,S, Mr,
1291,,3,male,31,0,0,21332,7.7333,Q, Mr,
1292,,1,female,30,0,0,36928,164.8667,S, Miss,C
1293,,2,male,38,1,0,28664,21,S, Mr,
1294,,1,female,22,0,1,112378,59.4,C, Miss,
1295,,1,male,17,0,0,113059,47.1,S, Mr,
1296,,1,male,43,1,0,17765,27.7208,C, Mr,D
1297,,2,male,20,0,0,SC/PARIS 2166,13.8625,C, Mr,D
1298,,2,male,23,1,0,28666,10.5,S, Mr,
1299,,1,male,50,1,1,113503,211.5,C, Mr,C
1300,,3,female,27,0,0,334915,7.7208,Q, Miss,
1301,,3,female,3,1,1,SOTON/O.Q. 3101315,13.775,S, Miss,
1302,,3,female,27,0,0,365237,7.75,Q, Miss,
1303,,1,female,37,1,0,19928,90,Q, Mrs,C
1304,,3,female,28,0,0,347086,7.775,S, Miss,
1305,,3,male,27,0,0,A.5. 3236,8.05,S, Mr,
1306,,1,female,39,0,0,PC 17758,108.9,C, Dona,C
1307,,3,male,38.5,0,0,SOTON/O.Q. 3101262,7.25,S, Mr,
1308,,3,male,27,0,0,359309,8.05,S, Mr,
1309,,3,male,24,1,1,2668,22.3583,C, Master,
