PassengerId,Survived,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked,Name,Cabin,Ticket
1017,,3,female,17,0,1,16.1,S, Miss,,2
1018,,3,male,22,0,0,7.7958,S, Mr,,1
1019,,3,female,19,2,0,23.25,Q, Miss,,3
1020,,2,male,42,0,0,13,S, Mr,,1
1021,,3,male,24,0,0,8.05,S, Mr,,1
1022,,3,male,32,0,0,8.05,S, Mr,,1
1023,,1,male,53,0,0,28.5,C, Col,C,1
1024,,3,female,27,0,4,25.4667,S, Mrs,,5
1025,,3,male,24,1,0,6.4375,C, Mr,,1
1026,,3,male,43,0,0,7.8958,S, Mr,,1
1027,,3,male,24,0,0,7.8542,S, Mr,,1
1028,,3,male,26.5,0,0,7.225,C, Mr,,1
1029,,2,male,26,0,0,13,S, Mr,,1
1030,,3,female,23,0,0,8.05,S, Miss,,1
1031,,3,male,40,1,6,46.9,S, Mr,,8
1032,,3,female,10,5,2,46.9,S, Miss,,8
1033,,1,female,33,0,0,151.55,S, Miss,,6
1034,,1,male,61,1,3,262.375,C, Mr,B,7
1035,,2,male,28,0,0,26,S, Mr,,2
1036,,1,male,42,0,0,26.55,S, Mr,,1
1037,,3,male,31,3,0,18,S, Mr,,2
1038,,1,male,39,0,0,51.8625,S, Mr,E,2
1039,,3,male,22,0,0,8.05,S, Mr,,1
1040,,1,male,39,0,0,26.55,S, Mr,,1
1041,,2,male,30,1,1,26,S, Rev,,2
1042,,1,female,23,0,1,83.1583,C, Mrs,C,3
1043,,3,male,27,0,0,7.8958,C, Mr,,1
1044,,3,male,60.5,0,0,9.8649,S, Mr,,1
1045,,3,female,36,0,2,12.1833,S, Mrs,,2
1046,,3,male,13,4,2,31.3875,S, Master,,7
1047,,3,male,24,0,0,7.55,S, Mr,,1
1048,,1,female,29,0,0,221.7792,S, Miss,C,4
1049,,3,female,23,0,0,7.8542,S, Miss,,1
1050,,1,male,42,0,0,26.55,S, Mr,D,1
1051,,3,female,26,0,2,13.775,S, Mrs,,3
1052,,3,female,27,0,0,7.7333,Q, Miss,,1
1053,,3,male,7,1,1,15.2458,C, Master,,3
1054,,2,female,26,0,0,13.5,S, Miss,,1
1055,,3,male,27,0,0,7,S, Mr,,1
1056,,2,male,41,0,0,13,S, Rev,,1
1057,,3,female,26,1,1,22.025,S, Mrs,,3
1058,,1,male,48,0,0,50.4958,C, Mr,B,1
1059,,3,male,18,2,2,34.375,S, Mr,,5
1060,,1,female,39,0,0,27.7208,C, Mrs,,1
1061,,3,female,22,0,0,8.9625,S, Miss,,1
1062,,3,male,27,0,0,7.55,S, Mr,,1
1063,,3,male,27,0,0,7.225,C, Mr,,1
1064,,3,male,23,1,0,13.9,S, Mr,,2
1065,,3,male,27,0,0,7.2292,C, Mr,,1
1066,,3,male,40,1,5,31.3875,S, Mr,,7
1067,,2,female,15,0,2,39,S, Miss,,3
1068,,2,female,20,0,0,36.75,S, Miss,,4
1069,,1,male,54,1,0,55.4417,C, Mr,C,2
1070,,2,female,36,0,3,39,S, Mrs,F,4
1071,,1,female,64,0,2,83.1583,C, Mrs,E,3
1072,,2,male,30,0,0,13,S, Mr,,1
1073,,1,male,37,1,1,83.1583,C, Mr,E,3
1074,,1,female,18,1,0,53.1,S, Mrs,D,2
1075,,3,male,27,0,0,7.75,Q, Mr,,1
1076,,1,female,27,1,1,247.5208,C, Mrs,B,3
1077,,2,male,40,0,0,16,S, Mr,,1
1078,,2,female,21,0,1,21,S, Miss,,2
1079,,3,male,17,2,0,8.05,S, Mr,,1
1080,,3,female,15,8,2,69.55,S, Miss,,11
1081,,2,male,40,0,0,13,S, Mr,,1
1082,,2,male,34,1,0,26,S, Mr,,2
1083,,1,male,39,0,0,26,S, Mr,,1
1084,,3,male,11.5,1,1,14.5,S, Master,,3
1085,,2,male,61,0,0,12.35,Q, Mr,,1
1086,,2,male,8,0,2,32.5,S, Master,,3
1087,,3,male,33,0,0,7.8542,S, Mr,,1
1088,,1,male,6,0,2,134.5,C, Master,E,5
1089,,3,female,18,0,0,7.775,S, Miss,,1
1090,,2,male,23,0,0,10.5,S, Mr,,1
1091,,3,female,27,0,0,8.1125,S, Mrs,,1
1092,,3,female,27,0,0,15.5,Q, Miss,,2
1093,,3,male,0.33,0,2,14.4,S, Master,,3
1094,,1,male,47,1,0,227.525,C, Col,C,5
1095,,2,female,8,1,1,26,S, Miss,,3
1096,,2,male,25,0,0,10.5,S, Mr,,1
1097,,1,male,39,0,0,25.7417,C, Mr,,1
1098,,3,female,35,0,0,7.75,Q, Miss,,1
1099,,2,male,24,0,0,10.5,S, Mr,,1
1100,,1,female,33,0,0,27.7208,C, Miss,A,1
1101,,3,male,25,0,0,7.8958,S, Mr,,1
1102,,3,male,32,0,0,22.525,S, Mr,,3
1103,,3,male,27,0,0,7.05,S, Mr,,1
1104,,2,male,17,0,0,73.5,S, Mr,,7
1105,,2,female,60,1,0,26,S, Mrs,,2
1106,,3,female,38,4,2,7.775,S, Miss,,1
1107,,1,male,42,0,0,42.5,S, Mr,B,1
1108,,3,female,27,0,0,7.8792,Q, Miss,,1
1109,,1,male,57,1,1,164.8667,S, Mr,,4
1110,,1,female,50,1,1,211.5,C, Mrs,C,5
1111,,3,male,27,0,0,8.05,S, Mr,,1
1112,,2,female,30,1,0,13.8583,C, Miss,,1
1113,,3,male,21,0,0,8.05,S, Mr,,1
1114,,2,female,22,0,0,10.5,S, Mrs,F,1
1115,,3,male,21,0,0,7.7958,S, Mr,,1
1116,,1,female,53,0,0,27.4458,C, Mrs,,1
1117,,3,female,27,0,2,15.2458,C, Mrs,,3
1118,,3,male,23,0,0,7.7958,S, Mr,,1
1119,,3,female,27,0,0,7.75,Q, Miss,,1
1120,,3,male,40.5,0,0,15.1,S, Mr,,2
1121,,2,male,36,0,0,13,S, Mr,,1
1122,,2,male,14,0,0,65,S, Mr,,5
1123,,1,female,21,0,0,26.55,S, Miss,,1
1124,,3,male,21,1,0,6.4958,S, Mr,,1
1125,,3,male,27,0,0,7.8792,Q, Mr,,1
1126,,1,male,39,1,0,71.2833,C, Mr,C,2
1127,,3,male,20,0,0,7.8542,S, Mr,,1
1128,,1,male,64,1,0,75.25,C, Mr,D,2
1129,,3,male,20,0,0,7.225,C, Mr,,1
1130,,2,female,18,1,1,13,S, Miss,,1
1131,,1,female,48,1,0,106.425,C, Mrs,C,3
1132,,1,female,55,0,0,27.7208,C, Mrs,,1
1133,,2,female,45,0,2,30,S, Mrs,,2
1134,,1,male,45,1,1,134.5,C, Mr,E,5
1135,,3,male,27,0,0,7.8875,S, Mr,,1
1136,,3,male,24,1,2,23.45,S, Master,,4
1137,,1,male,41,1,0,51.8625,S, Mr,D,2
1138,,2,female,22,0,0,21,S, Mrs,,2
1139,,2,male,42,1,1,32.5,S, Mr,,3
1140,,2,female,29,1,0,26,S, Mrs,,2
1141,,3,female,24,1,0,14.4542,C, Mrs,,2
1142,,2,female,0.92,1,2,27.75,S, Miss,,4
1143,,3,male,20,0,0,7.925,S, Mr,,1
1144,,1,male,27,1,0,136.7792,C, Mr,C,2
1145,,3,male,24,0,0,9.325,S, Mr,,1
1146,,3,male,32.5,0,0,9.5,S, Mr,,1
1147,,3,male,27,0,0,7.55,S, Mr,,1
1148,,3,male,27,0,0,7.75,Q, Mr,,1
1149,,3,male,28,0,0,8.05,S, Mr,,1
1150,,2,female,19,0,0,13,S, Miss,,1
1151,,3,male,21,0,0,7.775,S, Mr,,1
1152,,3,male,36.5,1,0,17.4,S, Mr,,2
1153,,3,male,21,0,0,7.8542,S, Mr,,1
1154,,2,female,29,0,2,23,S, Mrs,,3
1155,,3,female,1,1,1,12.1833,S, Miss,,2
1156,,2,male,30,0,0,12.7375,C, Mr,,1
1157,,3,male,27,0,0,7.8958,S, Mr,,1
1158,,1,male,39,0,0,0,S, Mr,,1
1159,,3,male,27,0,0,7.55,S, Mr,,1
1160,,3,female,27,0,0,8.05,S, Miss,,1
1161,,3,male,17,0,0,8.6625,S, Mr,,1
1162,,1,male,46,0,0,75.2417,C, Mr,C,2
1163,,3,male,27,0,0,7.75,Q, Mr,,1
1164,,1,female,26,1,0,136.7792,C, Mrs,C,2
1165,,3,female,24,1,0,15.5,Q, Miss,,2
1166,,3,male,27,0,0,7.225,C, Mr,,1
1167,,2,female,20,1,0,26,S, Miss,,2
1168,,2,male,28,0,0,10.5,S, Mr,,1
1169,,2,male,40,1,0,26,S, Mr,,2
1170,,2,male,30,1,0,21,S, Mr,,2
1171,,2,male,22,0,0,10.5,S, Mr,,1
1172,,3,female,23,0,0,8.6625,S, Miss,,1
1173,,3,male,0.75,1,1,13.775,S, Master,,3
1174,,3,female,27,0,0,7.75,Q, Miss,,1
1175,,3,female,9,1,1,15.2458,C, Miss,,3
1176,,3,female,2,1,1,20.2125,S, Miss,,3
1177,,3,male,36,0,0,7.25,S, Mr,,1
1178,,3,male,27,0,0,7.25,S, Mr,,1
1179,,1,male,24,1,0,82.2667,S, Mr,B,2
1180,,3,male,27,0,0,7.2292,C, Mr,F,1
1181,,3,male,27,0,0,8.05,S, Mr,,1
1182,,1,male,39,0,0,39.6,S, Mr,,1
1183,,3,female,30,0,0,6.95,Q, Miss,,1
1184,,3,male,27,0,0,7.2292,C, Mr,,1
1185,,1,male,53,1,1,81.8583,S, Dr,A,3
1186,,3,male,36,0,0,9.5,S, Mr,,1
1187,,3,male,26,0,0,7.8958,S, Mr,,1
1188,,2,female,1,1,2,41.5792,C, Miss,,4
1189,,3,male,19,2,0,21.6792,C, Mr,,3
1190,,1,male,30,0,0,45.5,S, Mr,,1
1191,,3,male,29,0,0,7.8542,S, Mr,,1
1192,,3,male,32,0,0,7.775,S, Mr,,1
1193,,2,male,31,0,0,15.0458,C, Mr,D,1
1194,,2,male,43,0,1,21,S, Mr,,2
1195,,3,male,24,0,0,8.6625,S, Mr,,1
1196,,3,female,27,0,0,7.75,Q, Miss,,1
1197,,1,female,64,1,1,26.55,S, Mrs,B,1
1198,,1,male,30,1,2,151.55,S, Mr,C,6
1199,,3,male,0.83,0,1,9.35,S, Master,,2
1200,,1,male,55,1,1,93.5,S, Mr,B,4
1201,,3,female,45,1,0,14.1083,S, Mrs,,2
1202,,3,male,18,0,0,8.6625,S, Mr,,1
1203,,3,male,22,0,0,7.225,C, Mr,,1
1204,,3,male,27,0,0,7.575,S, Mr,,1
1205,,3,female,37,0,0,7.75,Q, Miss,,1
1206,,1,female,55,0,0,135.6333,C, Mrs,C,4
1207,,3,female,17,0,0,7.7333,Q, Miss,,1
1208,,1,male,57,1,0,146.5208,C, Mr,B,3
1209,,2,male,19,0,0,10.5,S, Mr,,1
1210,,3,male,27,0,0,7.8542,S, Mr,,1
1211,,2,male,22,2,0,31.5,S, Mr,,3
1212,,3,male,26,0,0,7.775,S, Mr,,1
1213,,3,male,25,0,0,7.2292,C, Mr,F,1
1214,,2,male,26,0,0,13,S, Mr,F,1
1215,,1,male,33,0,0,26.55,S, Mr,,1
1216,,1,female,39,0,0,211.3375,S, Miss,,4
1217,,3,male,23,0,0,7.05,S, Mr,,1
1218,,2,female,12,2,1,39,S, Miss,F,4
1219,,1,male,46,0,0,79.2,C, Mr,,2
1220,,2,male,29,1,0,26,S, Mr,,2
1221,,2,male,21,0,0,13,S, Mr,,1
1222,,2,female,48,0,2,36.75,S, Mrs,,4
1223,,1,male,39,0,0,29.7,C, Mr,A,1
1224,,3,male,27,0,0,7.225,C, Mr,,1
1225,,3,female,19,1,1,15.7417,C, Mrs,,3
1226,,3,male,27,0,0,7.8958,S, Mr,,1
1227,,1,male,30,0,0,26,S, Mr,C,1
1228,,2,male,32,0,0,13,S, Mr,,1
1229,,3,male,39,0,2,7.2292,C, Mr,,1
1230,,2,male,25,0,0,31.5,S, Mr,,3
1231,,3,male,27,0,0,7.2292,C, Master,,1
1232,,2,male,18,0,0,10.5,S, Mr,,1
1233,,3,male,32,0,0,7.5792,S, Mr,,1
1234,,3,male,24,1,9,69.55,S, Mr,,11
1235,,1,female,58,0,1,512.3292,C, Mrs,B,4
1236,,3,male,24,1,1,14.5,S, Master,,3
1237,,3,female,16,0,0,7.65,S, Miss,,1
1238,,2,male,26,0,0,13,S, Mr,,1
1239,,3,female,38,0,0,7.2292,C, Mrs,,1
1240,,2,male,24,0,0,13.5,S, Mr,,1
1241,,2,female,31,0,0,21,S, Miss,,2
1242,,1,female,45,0,1,63.3583,C, Mrs,D,2
1243,,2,male,25,0,0,10.5,S, Mr,,1
1244,,2,male,18,0,0,73.5,S, Mr,,7
1245,,2,male,49,1,2,65,S, Mr,,5
1246,,3,female,0.17,1,2,20.575,S, Miss,,4
1247,,1,male,50,0,0,26,S, Mr,E,1
1248,,1,female,59,2,0,51.4792,S, Mrs,C,2
1249,,3,male,27,0,0,7.8792,S, Mr,,1
1250,,3,male,27,0,0,7.75,Q, Mr,,1
1251,,3,female,30,1,0,15.55,S, Mrs,,2
1252,,3,male,14.5,8,2,69.55,S, Master,,11
1253,,2,female,24,1,1,37.0042,C, Mrs,,3
1254,,2,female,31,0,0,21,S, Mrs,,2
1255,,3,male,27,0,0,8.6625,S, Mr,,1
1256,,1,female,25,1,0,55.4417,C, Mrs,E,2
1257,,3,female,24,1,9,69.55,S, Mrs,,11
1258,,3,male,24,1,0,14.4583,C, Mr,,2
1259,,3,female,22,0,0,39.6875,S, Miss,,7
1260,,1,female,45,0,1,59.4,C, Mrs,,2
1261,,2,male,29,0,0,13.8583,C, Mr,,1
1262,,2,male,21,1,0,11.5,S, Mr,,1
1263,,1,female,31,0,0,134.5,C, Miss,E,5
1264,,1,male,49,0,0,0,S, Mr,B,2
1265,,2,male,44,0,0,13,S, Mr,,1
1266,,1,female,54,1,1,81.8583,S, Mrs,A,3
1267,,1,female,45,0,0,262.375,C, Miss,,7
1268,,3,female,22,2,0,8.6625,S, Miss,,1
1269,,2,male,21,0,0,11.5,S, Mr,,1
1270,,1,male,55,0,0,50,S, Mr,C,1
1271,,3,male,5,4,2,31.3875,S, Master,,7
1272,,3,male,27,0,0,7.75,Q, Mr,,1
1273,,3,male,26,0,0,7.8792,Q, Mr,,1
1274,,3,female,27,0,0,14.5,S, Mrs,,2
1275,,3,female,19,1,0,16.1,S, Mrs,,2
1276,,2,male,31,0,0,12.875,S, Mr,,1
1277,,2,female,24,1,2,65,S, Miss,,5
1278,,3,male,24,0,0,7.775,S, Mr,,1
1279,,2,male,57,0,0,13,S, Mr,,1
1280,,3,male,21,0,0,7.75,Q, Mr,,1
1281,,3,male,6,3,1,21.075,S, Master,,5
1282,,1,male,23,0,0,93.5,S, Mr,B,4
1283,,1,female,51,0,1,39.4,S, Mrs,D,2
1284,,3,male,13,0,2,20.25,S, Master,,3
1285,,2,male,47,0,0,10.5,S, Mr,,1
1286,,3,male,29,3,1,22.025,S, Mr,,3
1287,,1,female,18,1,0,60,S, Mrs,C,2
1288,,3,male,24,0,0,7.25,Q, Mr,,1
1289,,1,female,48,1,1,79.2,C, Mrs,B,2
1290,,3,male,22,0,0,7.775,S, Mr,,1
1291,,3,male,31,0,0,7.7333,Q, Mr,,1
1292,,1,female,30,0,0,164.8667,S, Miss,C,4
1293,,2,male,38,1,0,21,S, Mr,,2
1294,,1,female,22,0,1,59.4,C, Miss,,2
1295,,1,male,17,0,0,47.1,S, Mr,,2
1296,,1,male,43,1,0,27.7208,C, Mr,D,1
1297,,2,male,20,0,0,13.8625,C, Mr,D,1
1298,,2,male,23,1,0,10.5,S, Mr,,1
1299,,1,male,50,1,1,211.5,C, Mr,C,5
1300,,3,female,27,0,0,7.7208,Q, Miss,,1
1301,,3,female,3,1,1,13.775,S, Miss,,3
1302,,3,female,27,0,0,7.75,Q, Miss,,1
1303,,1,female,37,1,0,90,Q, Mrs,C,3
1304,,3,female,28,0,0,7.775,S, Miss,,1
1305,,3,male,27,0,0,8.05,S, Mr,,1
1306,,1,female,39,0,0,108.9,C, Dona,C,3
1307,,3,male,38.5,0,0,7.25,S, Mr,,1
1308,,3,male,27,0,0,8.05,S, Mr,,1
1309,,3,male,24,1,1,22.3583,C, Master,,3
